author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
"A. Merritt, Robert Silverberg (Introduction)",The Moon Pool,,English,,"On the island of Ponape in the South Pacific, the cold light of a full moon washes over the crumbling ruins of an ancient, vanished civilization. Unleashed from the depths is the Dweller, a glittering, enigmatic force of monstrous terror and radiant beauty that stalks the South Pacific, claiming all in its path. An international expedition led by American Walter Goodwin races to save those who have fallen victim to the Dweller. The dark mystery behind the malevolent force is Muria, a forgotten, mythic world deep within the earth that is home to a legendary people intent on reclaiming what was theirs long ago. This commemorative edition of The Moon Pool features an introduction by Robert Silverberg, a review of the first edition, and a glossary of the Murian language.",Dr. Goodwin #1,,10/30/18,March 1st 2001,['Dr. Goodwin'],Paperback,"['Fantasy', 'Science Fiction', 'Fiction', 'Horror', 'Pulp', 'Classics', 'Science Fiction Fantasy', 'Adventure', 'Novels', 'Lovecraftian']",,9780803282681,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328819834l/863687.jpg,3.33,[],100.0,1.0,,863687.The_Moon_Pool,,,,,81.0,884.0,287,,Bison Books,"['125', '256', '336', '117', '50']",,,[],,
A. N. Roquelaure;Anne Rice,Beauty's Punishment,,,Fiction,Beauty is sold into erotic slavery and forced to obey the orders of the Captain and Mistress Lockley,,,,1984.0,,,,0452281431,9780452281431,,http://books.google.com/books/content?id=mJHgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.62,,,,,,,,,,,,233.0,,,,21844.0,,,,
A. Roger Ekirch,At Day's Close: Night in Times Past,,English,,"Bringing light to the shadows of history through a ""rich weave of citation and archival evidence"" (Publishers Weekly), scholar A. Roger Ekirch illuminates the aspects of life most often overlooked by other historians—those that unfold at night. In this ""triumph of social history"" (Mail on Sunday), Ekirch's ""enthralling anthropology"" (Harper's) exposes the nightlife that spawned a distinct culture and a refuge from daily life.Fear of crime, of fire, and of the supernatural; the importance of moonlight; the increased incidence of sickness and death at night; evening gatherings to spin wool and stories; masqued balls; inns, taverns, and brothels; the strategies of thieves, assassins, and conspirators; the protective uses of incantations, meditations, and prayers; the nature of our predecessors' sleep and dreams—Ekirch reveals all these and more in his ""monumental study"" (The Nation) of sociocultural history, ""maintaining throughout an infectious sense of wonder"" (Booklist).",,,06/01/05,October 17th 2006,[],Paperback,"['History', 'Nonfiction', 'Science', 'Historical', 'Sociology', 'Cultural', 'Health', 'Anthropology', 'Adult', 'Unfinished']",,9780393329018,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348957892l/722892.jpg,3.68,[],58.0,1.0,,722892.At_Day_s_Close,,,,,88.0,1044.0,480,,W. W. Norton Company,"['233', '391', '296', '100', '24']",,,[],,
A. Rose (Goodreads Author),Imitatore (The Donna Chronicles #1),,English,,"This is an alternate cover edition for 9780692049631 In Sophie's world, those born with one power are superior, those born with none are inferior, and she is the one destined to save them all. Sophie's ability to have multiple powers makes her an anomaly, at the age of 23 she has six powers and has yet to master each one. At the order of her father, the Governor, those powers are kept secret in order to protect her from those who may want to exploit them. So when she meets Oliver, the Imitatore who possesses the gift of using her powers, her once peaceful world is shattered. Suddenly, Sophie is forced to face who she is, who she is destined to be, and learn who she is no longer able to trust. Oliver and Sophie are targets for The Society, a group of supernatural beings bent on destroying her world by eradicating humans and crowning a new queen. She must stop the evil group before they kill the Imitatore and force her to be the Queen of their new world.",,,,February 2018,[],Paperback,"['Fantasy', 'Young Adult', 'Adventure', 'Adult', 'Fiction', 'Supernatural', 'Novels', 'New Adult']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518725503l/38592955._SX318_.jpg,4.2,[],269.0,3.0,,38592955-imitatore,,,,,98.0,148.0,,,,"['57', '66', '22', '3', '0']",,,[],,
A. Samad Said,Dari Salina ke Langit Petang,,Malay,,"Dari Salina ke Langit Petang adalah hasil tulisan bercorak autobiografi, rakaman pengalaman A Samad Said yang menceritakan bagaiamna dia lahir menjadi seorang pengarang serta proses penghasilan tiga novelnya yang penting: Salina, Sungai Mengalir Lesu dan Langit Petang. Dengan jelas, Samad dapat menghidupkan kembali suasana penciptaan tersebut, satu proses yang panjang dan perit. Novel-novelnya lahir hasil paduan dari pembacaan, pengamatan, pengalaman, pemikiran dan kekuatan daya imaginasi.",,,11/06/79,2007,[],,"['Nonfiction', 'Biography']",,9789834119669,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1240667398l/877598.jpg,4.18,[],93.0,1.0,,877598.Dari_Salina_ke_Langit_Petang,,,,,97.0,108.0,112,,Wira Bukit,"['43', '45', '17', '2', '1']",,,[],,
A. Samad Said,Warkah Eropah,,,,,,,,1991,[],Hardcover,['Travelogue'],,9789836221841,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1212097550l/678371.jpg,4.55,[],91.0,1.0,,678371.Warkah_Eropah,,,,,98.0,44.0,235,,Dewan Bahasa dan Pustaka,"['29', '12', '2', '0', '1']",,,[],,
A. Samad Said,"Hati Muda Bulan Muda: Kumpulan Cerpen, 1954-1992",,Malay,,,,,,1993,[],Paperback,[],,9789836238931,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352321090l/1638863.jpg,4.0,[],95.0,1.0,,1638863.Hati_Muda_Bulan_Muda,,,,,94.0,18.0,495,,"Dewan Bahasa dan Pustaka, Kementerian Pendidikan, Malaysia","['6', '7', '4', '1', '0']",,,[],,
A. Samad Said,Hujan Pagi,,Malay,,"Hujan Pagi mengesani dan menghuraikan kekusutan jiwa seorang wartawan generasi sebelum perang yang tidak lagi memahami dan menyesuaikan dirinya dengan perubahan arah dan perkembangan suasana akhbar masa kini. Segala yang berlaku sekarang menyentuh hati nurani dan pegangan hidup wartawan itu.Perkembangan baru dalam harian Sinar Pagi menyebabkan Lokman terseksa dan tergelincir ke dalam dunia halusinasinya sendiri. Menurut doktor jiwanya, Dr Ahmad Dio, penyakit Lokman akan lebih serius, jika tidak segera dibantu. Dalam mingguan halusinasinya iaitu mingguan Hujan Pagi, Lokman merasa berperanan dan dihargai. Dirasakan ada sesuatu perjuangan yang bermakna, sesuai dengan latarnya sebagai seorang nasionalis.Novel ini mempunyai unsur-unsur lagenda, sejarah, arkeologi, astronomi dan politik dalam Hujan Pagi tidak dimaksudkan hanya sebagai latar tempat dan mental manusia-manusianya atau sebagai sisipan ramuan ilmu tertentu, lebih daripada itu ia menjadi pelantar hujah dan percakapan idea tentang beberapa hal dan pendapat dulu dan sekarang.",,,,1987,[],Paperback,"['Novels', 'Fiction']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458606836l/611843._SY475_.jpg,4.23,['Hadiah Sastera Perdana Malaysia (HSPM) (1986)'],94.0,1.0,,611843.Hujan_Pagi,,,,,97.0,222.0,418,,Dewan Bahasa dan Pustaka,"['108', '66', '41', '5', '2']",,,[],,
A. Samad Said,Ilham di Tepi Tasik,,Malay,,"Buku Ilham Di Tepi Tasik ini adalah koleksi esei terpilih A. Samad Said selepas Tangan Yang Simpatik, Tema Dan Tugas Sastera Melayu Moden (bersama Usman Awang) dan Antara Bulan Dan Wira.Berbeza daripada antologi-antologi sebelumnya, Ilham Di Tepi Tasik ditangani dengan cermat, menghimpunkan esei-esei indah, bernas dan berisi.Kali ini A. Samad Said tekun menyoroti aneka ragam dan sudut seni yang menyerlahkan keindahan dan misteri kehidupan seniman; menyerlahkan wajah dan hati sasterawan-sasterawan terpenting Cina dan Arab; mengamati sumbangan penulis-penulis penting tanah air, di samping menampilkan kisah-kisah tamsilan yang memujuk dan mengilhamkan.",,,,2007,[],,"['Language', 'Nonfiction']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1240667121l/6060899.jpg,4.29,[],92.0,1.0,,6060899-ilham-di-tepi-tasik,,,,,96.0,49.0,166,,Wira Bukit,"['23', '19', '5', '2', '0']",,,[],,
A. Scott Berg,Lindbergh,,English,,"This is a most compelling story of a most significant life; the most private of public figures finally revealed with a sweep and detail never before possible. In the skilled hands of A. Scott Berg, this is at once Lindbergh the hero--and Lindbergh the man.Awarded the 1999 Pulitzer Prize for Biography.From one of America's most acclaimed biographers comes the definitive account of the life of one of the nation's most legendary, controversial, and enigmatic figures: aviator Charles A. Lindbergh.",,,09/21/98,September 1st 1999,"['Charles Lindbergh', 'Anne Morrow Lindbergh']",Paperback,"['Biography', 'History', 'Nonfiction', 'Aviation', 'Biography Memoir', 'American History', 'Memoir', 'Politics', 'Audiobook', '20th Century']",,9780425170410,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920577l/272507.jpg,4.0,"['Pulitzer Prize for Biography or Autobiography (1999)', 'Los Angeles Times Book Prize for Biography (1998)']",62.0,1.0,,272507.Lindbergh,,,,,92.0,4738.0,640,,Berkley,"['1747', '1840', '752', '223', '176']",,,[],,
A. Teeuw,Sastera dan Ilmu Sastera,,Indonesian,,,,,11/06/84,2003,[],softcover,[],,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200580209l/2595093.jpg,4.06,[],85.0,1.0,,2595093-sastera-dan-ilmu-sastera,,,,,90.0,62.0,338,,Pustaka Jaya,"['27', '19', '10', '5', '1']",,,[],,
A. Ubaidillah Alias,Warkah Cinta Berbau Syurga,,Malay,,"Amir Mukhlis seorang mahasiswa yang membesar dalam atmosfera agama yang subur. Hidupnya mula teruji apabila Wardah mengharapkan sebuah keputusan. Lalu Balqis muncul membawa harapan. Akibatnya, salah faham tercetus antara Amir dan teman serumahnya. Dalam kegetiran menjadi mahasiswa tahun akhir, Amir perlu menyelesaikan konflik perasaan dan persahabatan. Kesihatannya turut terjejas. Mampukah Amir membuat keputusan tepat untuk keluar dari kemelut ini?",,,,October 17th 2008,[],Paperback,['Novels'],,9789833603916,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1222164142l/4765019.jpg,3.94,[],92.0,1.0,,4765019-warkah-cinta-berbau-syurga,,,,,93.0,152.0,544,,PTS Publications & Distributors,"['59', '42', '41', '3', '7']",,,[],,
A. White (Goodreads Author),The Immortal Lover,,English,,"Down through the ages of human history his name has been heard and often feared. He's known by many names; king of hell, demon, destroyer, all which is wrong with the world. But many have known him in a different light. A tender light. He's the legendary lover who served as the inspiration for erotica legends worldwide. Many believe he may had been Casanova himself. Some say he's actually Eros. But a few have known for sure and lived to tell the story. His heavenly name is Azazael. His fallen name is Azazel.He has existed in every human culture and society as either an Emperor, Ruler, Chief, King, prince, warrior, Duke, Marquess, Earl, Count, Viscount, or Baron but most often as god. He felt he if didn't allow heaven to tell him what to do he most definitely was not going to take orders from creatures that were beneath him",UnHoly Pursuit #0,1st Edition,11/25/16,March 10th 2017,[],Paperback,[],,9781540747716,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481084575l/33283109._SY475_.jpg,4.93,[],100.0,1.0,,33283109-the-immortal-lover,,,,,100.0,30.0,825,,The Muses' Port,"['28', '2', '0', '0', '0']",,,[],,
