author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
Iddo Netanyahu,Entebbe: A Defining Moment in the War on Terrorism--The Jonathan Netanyahu Story,,,,"The remarkable account of the famous hostage rescue at Entebbe, and its commander, Jonathan Netanyahu. Learn how this modern Joshua inspired not only Israel but the whole free world through the success of this operation . . . described by many as a miraculous mission of biblical proportions. Relates perfectly with our own war on terrorism in Afghanistan and Iraq.",,,,November 1st 2003,[],Paperback,[],,9780892215539,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1179219992l/890904._SX318_.jpg,4.13,[],83.0,1.0,,890904.Entebbe,,,,,94.0,88.0,223,,Balfour Books,"['35', '35', '13', '4', '1']",,,[],,
Idries Shah,Tales of the Dervishes: Teaching Stories of the Sufi Masters Over the Past Thousand Years,,,,"Dervish tales are more than fable, legend, or folklore. For centuries dervish masters have instructed their disciples by means of these teaching stories, which are said to increase perception and knowledge and provide a better understanding of man and the world. In wit, construction, and piquancy, they compare with the finest tales of any culture. Idries Shah spent many years traveling through three continents to collect and compare oral versions of these remarkable stories. This anthology, presented in the dervish manner, contains stories drawn from the repertories of dervish masters over a period of more than a thousand years.",,,11/06/67,October 1st 1993,[],Paperback,"['Islam', 'Spirituality', 'Religion', 'Fiction', 'Short Stories', 'Mysticism', 'Classics', 'Folklore', 'Philosophy', 'Literature']",,9780140193589,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348024408l/306640.jpg,4.31,[],71.0,1.0,,306640.Tales_of_the_Dervishes,,,,,96.0,559.0,224,,Penguin Books,"['302', '162', '71', '16', '8']",,,[],,
Idries Shah,The Secret Lore of Magic,,English,,"This book aims to include the entire text of all the major grammars of sorcery with commentaries and illustrations, providing a comprehensive survey of ritual magic, black and white magic and sorcery. The author brings together material on spells, charms, divination and magical conjuration. The book should be of interest to all students and scholars of the black arts, with its compendium of rare grimoires or source books of magical arts, containing spells, charms and methods of making powerful talismans. The author's previous books include, The Wisdom of Idiots, Oriental Magic, The Sufis, The Exploits of The Incomparable Mulla Nasrudin, and The Way of The Sufis.",,,January 1st 1972,April 15th 1990,[],Paperback,"['Occult', 'Esoterica']",,9780712635424,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472053870l/1757123.jpg,4.09,[],18.0,1.0,,1757123.The_Secret_Lore_of_Magic,,,,,91.0,56.0,320,,Rider & Co,"['28', '11', '12', '4', '1']",,,[],,
Idries Shah,Seeker After Truth,,English,,"This collection of tales, discussions, teachings, letters and lectures is a handbook, inviting the reader to re-examine the assumptions of his particular culture; assumptions which are responsible for his conditioning and his outlook on life. It is precisely because of the unreliability of vision, of memory, of wanting to believe, of induced belief ... that the Sufis say that an objective perception must be acquired before even familiar things can be seen as they are. ""Seeker After Truth"" goes beyond the familiar ""first do this, then do that"" style of handbook, transporting the reader to new ranges of perception, according to his or her capacity. Among the many assumptions questioned are: the objective worth of deep emotional feelings; the superiority of man's social habits over those of rats, and the origin of those habits; the evils of deceit ... The magazine Literary Review said about it: ""This book ... is food for many different kinds of study - a book unlike anything our society has produced until recently, in its richness, its unexpectedness, its capacity to shock us into seeing ourselves as others see us, both personally and as a society.""",,,11/06/82,March 1st 1992,[],Paperback,[],,9780863040122,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387701015l/918619.jpg,4.61,[],49.0,1.0,,918619.Seeker_After_Truth,,,,,98.0,115.0,,,"Octagon Press, Limited","['83', '23', '7', '0', '2']",,,[],,
Idries Shah,World Tales,,English,,"No ordinary collection of tales, this anthology was the result of extensive research that lead Shah to conclude that there is a certain basic fund of human fictions, which recur again and again throughout the world and never seem to lose their compelling attraction. In this fascinating collection, Idries Shah shares this insight with us as we read the astonishingly similar versions of tales as they developed throughout the world.",,,12/31/79,December 1st 1991,[],Paperback,"['Folk Tales', 'Mythology', 'Fairy Tales', 'Spirituality', 'Classics']",,9780863040368,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347328012l/181300.jpg,4.49,[],67.0,1.0,,181300.World_Tales,,,,,96.0,145.0,410,,"Octagon Press, Limited","['97', '32', '10', '2', '4']",,,[],,
Idries Shah,The Natives Are Restless,,English,,"In the tradition of its best-selling predecessor ""Darkest England"", Shah continues his brilliantly funny look at the English and those who would try to understand them. The author's background gives him a uniquely Eastern and Western perspective from which he weaves a tapestry of characters, commentaries and anecdotes drawn from his many years as an observer of the English mentality. Shah shares unusually personal stories from his life as a widely respected author, thinker and advisor. Joining with him are celebrities, treasure-hunters, expatriates, royals, pseudo-royals and an unforgettable parade of internationals. Together they share a look at the misunderstandings, scholarly absurdities and comic paradoxes of England and the rest of our ever-shrinking world.",,,,December 1st 1988,[],Hardcover,[],,9780863040443,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347343670l/1321861.jpg,4.61,[],25.0,1.0,,1321861.The_Natives_Are_Restless,,,,,100.0,38.0,,,"Octagon Press, Limited","['27', '7', '4', '0', '0']",,,[],,
Idries Shah,The Dermis Probe,,English,,"The Dermis Probe is a study of impediments in current thought that block higher forms of understanding between people. The space-age sounding title was suggested over 800 years ago by ""The Blind Ones and the Elephant,"" a story immortalized in Rumi's Mathnavi.",,,December 1st 1979,December 1st 1989,[],Paperback,['Islam'],,9780863040450,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347345304l/744982.jpg,4.52,[],4.0,1.0,,744982.The_Dermis_Probe,,,,,95.0,107.0,191,,"Octagon Press, Limited","['74', '22', '6', '3', '2']",,,[],,
Idries Shah,Wisdom of the Idiots,,English,,This work offers illustrative anecdotes used in Sufi teaching - most of these have been unpublished previously. The material is intended to open up a new world of understanding for the reader.,,,June 1971,December 1st 1989,[],Paperback,"['Philosophy', 'Spirituality', 'Islam', 'Religion']",,9780863040467,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387704341l/181286.jpg,4.27,[],16.0,1.0,,181286.Wisdom_of_the_Idiots,,,,,94.0,299.0,192,,"Octagon Press, Limited","['154', '95', '33', '12', '5']",,,[],,
Idries Shah,Sufi Thought and Action,,English,,"This book is an anthology of the extraordinary diversity of Sufi ideas and activities in many countries and cultures today. Nothing approaching this kind of survey has ever been assembled. In addition to first-hand accounts of Sufi learning methods, subjects covered include the Sufi meeting place, avoiding imitators, Sufi work enterprises, the idea of organic enterprises, entry into a Sufi group, the Sufi adept and the projection of mind, extra-sensory perception, what the Sufis do not want us to know, and more.",,,1990,December 1st 1990,[],Paperback,"['Religion', 'Islam']",,9780863040511,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347357316l/450563.jpg,4.68,[],32.0,1.0,,450563.Sufi_Thought_and_Action,,,,,99.0,75.0,272,,"Octagon Press, Limited","['58', '12', '4', '0', '1']",,,[],,
Idries Shah,The Magic Monastery: Analogical and Action Philosophy of the Middle East and Central Asia,,English,,The Magic Monastery differs from its predecessors in that it contains not only traditional tales--mostly unpublished--but also stories specially written by Shah to complete the book as 'a course in non-linear thinking.',,,01/01/72,March 1st 1992,[],Paperback,"['Spirituality', 'Religion', 'Islam']",,9780863040580,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347370025l/744980.jpg,4.56,[],66.0,1.0,,744980.The_Magic_Monastery,,,,,99.0,126.0,208,,"Octagon Press, Limited","['83', '32', '10', '0', '1']",,,[],,
Idries Shah,The Commanding Self,,,,"The commanding self in Sufi terminology is that mixture of primitive and conditioned responses, common to everyone, which inhibits and distorts human progress and understanding. The book serves to illustrate and amplify Idries Shah's preceding (over 20) books on the Sufi Way.",,,11/06/94,June 1st 1997,[],Paperback,"['Islam', 'Philosophy', 'Nonfiction', 'Psychology']",,9780863040702,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388379913l/181271.jpg,4.61,[],65.0,1.0,,181271.The_Commanding_Self,,,,,97.0,172.0,332,,"Octagon Press, Limited","['134', '18', '14', '3', '3']",,,[],,
Idries Shah,Darkest England,,English,,This work offers coverage of England in an anthropological sense and from the Sufi perspective.,,,1980,December 1st 1999,[],Paperback,[],,9780863040757,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175782491l/556560.jpg,4.64,[],34.0,1.0,,556560.Darkest_England,,,,,100.0,50.0,346,,"Octagon Press, Limited","['38', '6', '6', '0', '0']",,,[],,
Idries Shah,Knowing How to Know: A Practical Philosophy in the Sufi Tradition,,English,,"This is the paperback edition of Shah's companion volume to the The Commanding Self, wherein he sets out to illuminate the barriers which prevent deeper knowledge and understanding.",,,11/06/98,March 1st 2000,[],Paperback,"['Philosophy', 'Spirituality', 'Nonfiction', 'Islam']",,9780863040764,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328000184l/181276.jpg,4.67,[],53.0,1.0,,181276.Knowing_How_to_Know,,,,,97.0,119.0,356,,"Octagon Press, Limited","['94', '17', '4', '2', '2']",,,[],,
Idries Shah,The Englishman's Handbook,,English,,This is the third volume by the late Idries Shah in his Studies of the English. He takes an ironic view of the English idea of foreigners and shows the British how to deal with them. The book is packed with anecdotes and handy tips from the press on keeping foreigners from British shores.,,,,October 1st 2000,[],Hardcover,[],,9780863040771,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266822211l/2436306.jpg,4.55,[],12.0,1.0,,2436306.The_Englishman_s_Handbook,,,,,97.0,31.0,232,,"Octagon Press, Limited","['22', '6', '2', '0', '1']",,,[],,
Idries Shah,Thinkers of the East,,English,,"A collection of entertaining anecdotes and ""parables in action"" illustrating the eminently practical and lucid approach of Eastern dervish teachers. Distilled from the teachings of more than one hundred sages in three continents, it offers an extraordinary variety of underlying themes, from ""the inner significance of outward service"" to ""real and imagined desire"". A book of enormous breath and depth it emphasizes experience over theory and it is this characteristic of Sufic study which provides its impact and vitality. Valuable as it is, this book's publication in the West has only recently become possible, because only recently has the West been able to accept the fluid thinking of the East and to reject the old rigid systems that have only appearance of wisdom. As a master teacher says in these pages, ""The wisdom which is invisible but which sustains is a hundred times better than the appearance of wisdom, for that has itself to be sustained.""",,,12/12/71,March 1st 2003,[],Paperback,"['Islam', 'Philosophy', 'Nonfiction', 'Spirituality', 'Religion']",,9780863040795,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336631649l/744981.jpg,4.44,[],56.0,1.0,,744981.Thinkers_of_the_East,,,,,96.0,176.0,198,,"Octagon Press, Limited","['115', '35', '19', '3', '4']",,,[],,
Idries Shah,A Perfumed Scorpion,,English,,"The perfuming of a scorpion referred to by the great Sufi teacher Bahaudin symbolises hypocrisy and self-deception. Here, Idris Shah directs attention to both the perfume and the scorpion - the overlay and the reality in psychology, human behaviour and in the learning process.",,,December 31st 1981,January 1st 2001,[],Paperback,"['Islam', 'Religion', 'Esoterica']",,9780863040801,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347420513l/1254021.jpg,4.7,[],39.0,1.0,,1254021.A_Perfumed_Scorpion,,,,,98.0,87.0,193,,"Octagon Press, Limited","['69', '13', '3', '1', '1']",,,[],,
Idries Shah,The World of Nasrudin,,English,,"An international folk hero with universal appeal, Nasrudin is often said to be the wisest fool that ever lived. Whether the stories of Nasrudin are studied for their humour alone, or for their hidden wisdom, they help us to understand our world and ourselves.",Mulla Nasrudin,,2002,August 15th 2003,[],Hardcover,[],,9780863040863,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347432217l/667147.jpg,4.45,[],24.0,1.0,,667147.The_World_of_Nasrudin,,,,,98.0,64.0,450,,"Octagon Press, Limited","['39', '16', '8', '1', '0']",,,[],,
Idries Shah,Reflections,,English,,"Small in size, but with a powerful punch, Idries Shah's Reflections is a collection of fables, aphorisms, and statements that challenge the conditioned mind. The book confronts the reader with unaccustomed perspectives and ideas, in an attempt to set the mind free, to see how things really are. As the book's foreword states, 'Do you imagine that fables exist only to amuse or to instruct, and are based upon fiction? The best ones are delineations of what happens in real life, in the community and in the individual's mental processes'.",,,February 28th 1972,December 1st 1978,[],Hardcover,"['Philosophy', 'Islam', 'Religion', 'Spirituality']",,9780900860072,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347235874l/224517.jpg,4.54,[],31.0,1.0,,224517.Reflections,,,,,95.0,111.0,148,,"Octagon Press, Limited","['79', '21', '6', '2', '3']",,,[],,
Idries Shah,The Book of the Book,,English,,"The classical Sufi masters often behaved in dramatic and unexpected ways in marketplaces, palaces, village streets, wherever people assembled. The purpose of these demonstrations was to create an event that people could think about and learn a lesson from. In 1969, Idries Shah, author of over thirty books on Sufi teaching and learning, used modern methods of mass communication to create a teaching-event for the modern world. ""The Book of the Book"", first published in that year and now in its seventh printing, transmits a 700-year-old narrative on the theme of ""do not mistake the container for the content"". But it projects this lesson in a highly unconventional way. Reactions to ""The Book of the Book"" ran the gamut. Some people were infuriated. One ""expert"" at the British Museum said it was ""not a book at all"". Others either thought the cover price was too high for a ""book that was not a book"", or simply bought it for novelty value and kept it on hand to mystify their friends. In time, the pendulum began to swing in the other direction. Readers and reviewers now understand that unlike any other literary product ever published, ""The Book of the Book"" offers the opportunity to participate in a major Sufi teaching-event ... for the price of a book. Expect the impact of ""The Book of the Book"" to continue to ripple through the literary marketplace for decades to come.",,,December 12th 1969,December 1st 1976,[],Hardcover,['Spirituality'],,9780900860126,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347251225l/181270.jpg,4.57,[],37.0,1.0,,181270.The_Book_of_the_Book,,,,,98.0,133.0,278,,"Octagon Press, Limited","['97', '20', '13', '1', '2']",,,[],,
Idries Shah,Destination Mecca,,,,,,,,,[],,[],,9780900860133,,,4.83,[],5.0,1.0,,2435639.Destination_Mecca,,,,,100.0,36.0,,,,"['30', '6', '0', '0', '0']",,,[],,
Idries Shah,Special Problems in the Study of Sufi Ideas,,English,,"A remarkable conspectus of philosophical contacts between East and West through the ages. This important monograph constitutes the whole text of Idries Shah's Seminar at Sussex University, fully annotated, indexed and with a bibliography and notes. It knits together the available knowledge about Sufi thought and literature in its passage through many deforming influences, such as the development of cults, the misinterpretation by literalist scholars, and the fallacious comparisons of committed ""specialists"".",,,,January 1st 1974,[],Hardcover,[],,9780900860218,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266645667l/3502288.jpg,4.83,[],17.0,1.0,,3502288-special-problems-in-the-study-of-sufi-ideas,,,,,100.0,35.0,39,,"Octagon Press, Limited","['29', '6', '0', '0', '0']",,,[],,
