author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
"Thomas Wolfe, Pat Conroy (Introduction)",Of Time and the River: A Legend of Man's Hunger in His Youth,,English,,"The sequel to Thomas Wolfe's remarkable first novel, Look Homeward, Angel, Of Time and the River is one of the great classics of American literature. The book chronicles the maturing of Wolfe's autobiographical character, Eugene Gant, in his desperate search for fulfillment, making his way from small-town North Carolina to the wider world of Harvard University, New York City, and Europe. In a massive, ambitious, and boldly passionate novel, Wolfe examines the passing of time and the nature of the creative process, as Gant slowly but ecstatically embraces the urban life, recognizing it as a necessary ordeal for the birth of his creative genius as a writer.  The work of an exceptionally expressive writer of fertile imagination and startling emotional intensity, Of Time and the River illuminates universal truths about art and life, city and country, past and present. It is a novel that is majestic and enduring. As P. M. Jack observed in The New York Times, ""It is a triumphant demonstration that Thomas Wolfe has the stamina to produce a magnificent epic of American life.""  This edition, published in celebration of Wolfe's centennial anniversary, contains a new introduction by Pat Conroy.",,,11/06/35,September 8th 1999,[],Hardcover,"['Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction', 'Novels', 'United States', '20th Century', 'The United States Of America', 'Philosophy']",,9780684867854,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376783841l/12451.jpg,4.21,[],83.0,1.0,,12451.Of_Time_and_the_River,,,,,94.0,1012.0,896,,Scribner,"['490', '320', '145', '41', '16']",,,[],,
Thomas de Zengotita,Mediated: How the Media Shapes Your World and the Way You Live in It,,English,,"In this utterly original look at our modern ""culture of performance,"" de Zengotita shows how media are creating self-reflective environments, custom made for each of us. From Princess Diana's funeral to the prospect of mass terror, from oral sex in the Oval Office to cowboy politics in distant lands, from high school cliques to marital therapy, from blogs to reality TV to the Weather Channel, Mediated takes us on an original and astonishing tour of every department of our media-saturated society. The implications are personal and far-reaching at the same time. Thomas de Zengotita is a contributing editor at Harper's Magazine and holds a Ph.D. in anthropology from Columbia University. He teaches at the Dalton School and at the Draper Graduate Program at New York University. ""Reading Thomas de Zengotita's Mediated is like spending time with a wild, wired friend-the kind who keeps you up late and lures you outside of your comfort zone with a speed rap full of brilliant notions.""-O magazine ""A fine roar of a lecture about how the American mind is shaped by (too much) media....""-Washington Post ""Deceptively colloquial, intellectually dense...This provocative, extreme and compelling work is a must-read for philosophers of every stripe.""-Publishers Weekly",,,11/05/04,March 1st 2006,[],Paperback,"['Nonfiction', 'Sociology', 'Politics', 'Philosophy', 'Anthropology', 'Technology', 'Psychology', 'Cultural', 'Business', 'Social Issues']",,9781596910324,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398198564l/304001.jpg,3.79,['Marshall McLuhan Award for Outstanding Book in the Field of Media Ecology (2006)'],94.0,1.0,,304001.Mediated,,,,,88.0,550.0,304,,Bloomsbury USA,"['165', '180', '139', '56', '10']",,,[],,
"Thomas à Kempis, William Benham (Translator)",The Imitation of Christ,,English,,,,,10/28/27,March 24th 1998,[],Paperback,"['Religion', 'Christian', 'Christianity', 'Theology', 'Classics', 'Nonfiction', 'Spirituality', 'Catholic', 'Faith', 'Philosophy']",,9780375700187,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320442968l/851393.jpg,4.18,[],906.0,12.0,,851393.The_Imitation_of_Christ,,,,,93.0,19243.0,288,,Vintage,"['9654', '5288', '2915', '890', '496']",,,[],,
Thongchai Winichakul,Siam Mapped: A History of the Geo-Body of a Nation,,English,,This unusual and intriguing study of nationhood explores the 19th-century confrontation of ideas that transformed the kingdom of Siam into the modern conception of a nation. Siam Mapped challenges much that has been written on Thai history because it demonstrates convincingly that the physical and political definition of Thailand on which other works are based is anachronistic.,,,11/06/94,June 30th 1997,[],Paperback,"['History', 'Nonfiction', 'Asia', 'Theory', 'Politics', 'Anthropology', 'Maps']",,9780824819743,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349064690l/198898.jpg,4.19,['Harry J. Benda Prize in Southeast Asian Studies (1995)'],90.0,1.0,,198898.Siam_Mapped,,,,,97.0,265.0,280,,University of Hawaii Press,"['111', '103', '44', '4', '3']",,,[],,
Thor Heyerdahl,Kon-Tiki,,English,,"Kon-Tiki is the record of an astonishing adventure -- a journey of 4,300 nautical miles across the Pacific Ocean by raft. Intrigued by Polynesian folklore, biologist Thor Heyerdahl suspected that the South Sea Islands had been settled by an ancient race from thousands of miles to the east, led by a mythical hero, Kon-Tiki. He decided to prove his theory by duplicating the legendary voyage.On April 28, 1947, Heyerdahl and five other adventurers sailed from Peru on a balsa log raft. After three months on the open sea, encountering raging storms, whales, and sharks, they sighted land -- the Polynesian island of Puka Puka.Translated into sixty-five languages, Kon-Tiki is a classic, inspiring tale of daring and courage -- a magnificent saga of men against the sea.Washington Square Press' Enriched Classics present the great works of world literature enhanced for the contemporary reader. This edition of Kon-Tiki has been prepared by an editorial committee headed by Harry Shefter, professor of English at New York University. It includes a foreword by the author, a selection of critical excerpts, notes, an index, and a unique visual essay of the voyage.",,,10/28/48,May 1st 1990,[],Paperback,"['Nonfiction', 'Travel', 'Adventure', 'History', 'Classics', 'Biography', 'Memoir', 'Anthropology', 'Science', 'Biography Memoir']",,9780671726522,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348547584l/790171.jpg,4.13,[],583.0,8.0,,790171.Kon_Tiki,,,,,96.0,19546.0,240,,Rand McNally,"['7659', '7600', '3565', '547', '175']",,,['Pacific Ocean'],,
Thor Heyerdahl,ფატუ-ჰივა,,Georgian,,"წიგნში აღწერილია სახელგანთქმული მოგზაურისა და მკვლევარის პირველი მოგზაურობა მარკისი კუნძულზე. მკითხველი დიდ ინფორმაციას მიიღებს ამ იდუმალებით მოცული მხარის გეოგრაფიის, ეთნოგრაფიის, ანთროპოლოგიისა და ისტორიის შესახებ.",,,1938,1986,[],Paperback,"['Travel', 'Nonfiction', 'Adventure', 'Memoir', 'Biography', 'History', 'Anthropology', 'Survival', 'Science Nature', 'Scandinavian Literature']",,9780899669281,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448655980l/18386029._SY475_.jpg,4.12,[],33.0,1.0,,18386029--,,,,,96.0,817.0,350,,განათლება,"['335', '287', '159', '33', '3']",,,[],,
Thorarinn Gunnarsson,Song of the Dwarves,,English,,,Song of the Dwarves #1,,,August 1st 1988,[],Paperback,"['Fantasy', 'Fiction']",,9780441726905,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347599940l/1501622.jpg,3.81,[],45.0,1.0,,1501622.Song_of_the_Dwarves,,,,,86.0,42.0,,,Ace,"['11', '19', '6', '5', '1']",,,[],,
Thorbjørn Egner,Klatremus Og De Andre Dyrene I Hakkebakkeskogen,,Norwegian,,"Hakkebakkeskogen er en diktet liten verden som på mange måter kan minne om vår egen store verden. Og Klatremus og Morten og Bamsefar og Mikkel og alle de andre i skogen er ikke vanlige dyr, men fantasiskikkelser som låner litt i sin væremåte både fra dyr og mennesker.

-Thorbjørn Egner",,20th Edition,11/06/53,2009,[],Hardcover,"['Childrens', 'Classics', 'Scandinavian Literature', 'Fantasy', 'Fiction', 'Animals', 'Picture Books', '20th Century']",,9788202179496,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341166410l/15731383.jpg,4.17,[],55.0,1.0,,15731383-klatremus-og-de-andre-dyrene-i-hakkebakkeskogen,,,,,97.0,337.0,93,,Cappelen Damm,"['145', '117', '64', '10', '1']",,,[],,
"Thorne Smith, Carolyn See (Introduction)",The Night Life of the Gods,,English,,"Thorne Smith's rapid-fire dialogue, brilliant sense of the absurd, and literary aplomb put him in the same category as the beloved P. G. Wodehouse. The Night Life of the Gods, the madcap story of a scientist who instigates a nocturnal spree with the Greek gods, is arguably his most sparkling comedic achievement.Hunter Hawk has a knack for annoying his ultra respectable relatives. He likes to experiment and he particularly likes to experiment with explosives. His garage-cum-laboratory is a veritable minefield, replete with evil-smelling clouds of vapor through which various bits of wreckage and mysteriously bubbling test tubes are occasionally visible. With the help of Megaera, a fetching nine-hundred-year-old lady leprechaun he meets one night in the woods, he masters the art (if not the timing) of transforming statues into people. And when he practices his new witchery in the stately halls of the Metropolitan Museum of Art, setting Bacchus, Mercury, Neptune, Diana, Hebe, Apollo, and Perseus loose on the unsuspecting citizenry of Prohibition-era New York, the stage is set for Thorne Smith at his most devilish and delightful.",,,10/30/31,December 28th 1999,[],Paperback,"['Fantasy', 'Fiction', 'Humor', 'Mythology', 'Classics', 'Comedy', 'Paranormal', 'Adventure', 'Speculative Fiction', 'Greek Mythology']",,9780375753060,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345147537l/383129.jpg,3.82,[],152.0,2.0,,383129.The_Night_Life_of_the_Gods,,,,,86.0,482.0,320,,Modern Library,"['163', '155', '97', '46', '21']",,,[],,
Thornton W. Burgess,Old Mother West Wind,,English,,"Perfect for gift-giving--a classic illustrated by Michael Hague, in a beautifully redesigned edition.

Thornton W. Burgess said that imagination was ""the birthright of every child."" His Old Mother West Wind stories, first published in 1910, have worked their magic on generations of children.
",Old Mother West Wind #1,,10/30/14,April 1st 2003,[],Hardcover,"['Childrens', 'Classics', 'Fiction', 'Animals', 'Fantasy', 'Nature', 'Picture Books', 'Chapter Books', 'Juvenile', '2nd Grade']",,9780805072389,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382758739l/825750.jpg,4.16,[],97.0,1.0,,825750.Old_Mother_West_Wind,,,,,96.0,1214.0,96,,Henry Holt and Co. (BYR),"['538', '405', '217', '34', '20']",,,[],,
Thornton W. Burgess;Harrison Cady;Thea Kliros,The Adventures of Jimmy Skunk,,,Juvenile Fiction,Relates how Jimmy Skunk repays Peter Rabbit for a practical joke and what happens when he and Unc' Billy Possum go hunting for eggs in Farmer Brown's henhouse.,,,,1994.0,,,,0486280233,9780486280233,,http://books.google.com/books/content?id=dVZ8DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.13,,,,,,,,,,,,96.0,,,,258.0,,,,
Thornton Wilder,The Bridge of San Luis Rey,,English,,"This beautiful new edition features unpublished notes for the novel and other illuminating documentary material, all of which is included in a new Afterword by Tappan Wilder.On Friday noon, July the twentieth, 1714, the finest bridge in all Peru broke and precipitated five travelers into the gulf below. With this celebrated sentence Thornton Wilder begins The Bridge of San Luis Rey, one of the towering achievements in American fiction and a novel read throughout the world.By chance, a monk witnesses the tragedy. Brother Juniper then embarks on a quest to prove that it was divine intervention rather than chance that led to the deaths of those who perished in the tragedy. His search leads to his own death -- and to the author's timeless investigation into the nature of love and the meaning of the human condition.This new edition of Wilder's 1928 Pulitzer Prize winning novel contains a new foreword by Russell Banks.",,,01/01/27,April 15th 2003,"['Esteban', 'Don Jaime', 'Brother Juniper', 'The Marquesa de Montemayor', 'Pepita', 'Uncle Pio', 'Camila Perichole', 'Madre María del Pilar', 'Captain Alvarado']",Paperback,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', 'American', '20th Century', 'Literary Fiction', 'Religion', 'Classic Literature']",,9780060088873,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348937011l/92508.jpg,3.8,['Pulitzer Prize for Novel (1928)'],1578.0,22.0,,92508.The_Bridge_of_San_Luis_Rey,,,,,91.0,29380.0,160,,Harper Perennial Modern Classics,"['8274', '10369', '7953', '2180', '604']",,,['Peru (Perú) (Peru)'],,
"Thornton Wilder, Donald Margulies (Foreword), Tappan Wilder (Afterword)",Our Town,,English,,"Our Town was first produced and published in 1938 to wide acclaim. This Pulitzer Prize-winning drama of life in the small village of Grover's Corners, an allegorical representation of all life, has become a classic. It is Thornton Wilder's most renowned and most frequently performed play.",,,10/28/38,September 23rd 2003,"['Stage Manager', 'Mrs. Myrtle Webb', 'Mr. Charles Webb', 'George Gibbs', 'Emily Webb', 'Mrs. Julia Gibbs', 'Dr. Frank F. Gibbs', 'Simon Stimson', 'Joe Crowell, Jr.', 'Howie Newsome', 'Rebecca Gibbs', 'Wally Webb', 'Professor Willard', 'Woman in the Balcony', 'Man in the Auditorium', 'Lady in the Box', 'Mrs. Louella Soames', 'Constable Warren', 'Si Crowell', 'Three Baseball Players', 'Sam Craig', 'Joe Stoddard']",Paperback,"['Plays', 'Classics', 'Drama', 'Fiction', 'School', 'Theatre', 'Read For School', 'High School', 'Literature', 'Historical Fiction']",,9780060512637,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442891231l/205476.jpg,3.67,"['Pulitzer Prize for Drama (1938)', ""New York Drama Critics' Circle Award Nominee for Best American Play (1938)""]",2618.0,42.0,,205476.Our_Town,,,,,86.0,43804.0,181,,Harper Perennial Modern Classics,"['11774', '13670', '12171', '4598', '1591']",,,"[""Grover's Corners, New Hampshire (United States)"", 'New Hampshire (United States)']",,
"Three Initiates, William Walker Atkinson",Kybalion: A Study of the Hermetic Philosophy of Ancient Egypt and Greece,,English,,"Entre os fragmentos de conhecimentos ocultos possuídos pelo mundo contam-se os Preceitos Herméticos, reunidos neste livro e atribuídos ao imortal instrutor egípcio conhecido entre os gregos como Hermes Trimegisto. A Ciência hoje chamada Hermética permanece viva, e este livro reúne, para reflexão dos estudiosos alguns dos seus preceitos fundamentais cuja consistência tem sido comprovada através dos séculos. O Caibalion é o estudo da filosofia hermética do antigo Egito e da Grécia.",,,10/30/12,October 1st 1998,[],Hardcover,"['Philosophy', 'Occult', 'Spirituality', 'Nonfiction', 'Religion', 'History', 'Mysticism', 'Classics', 'Alchemy', 'Metaphysics']",,9780911662252,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389450000l/1363427.jpg,4.21,[],96.0,1.0,,1363427.Kybalion,,,,,91.0,7266.0,223,,Devorss & Co (Txp),"['3954', '1700', '990', '393', '229']",,,[],,
Thrity Umrigar,The Space Between Us,,English,,"Set in modern-day India, it is the story of two compelling and achingly real women: Sera Dubash, an upper-middle-class Parsi housewife whose opulent surroundings hide the shame and disappointment of her abusive marriage, and Bhima, a stoic illiterate hardened by a life of despair and loss, who has worked in the Dubash household for more than twenty years.",Between Us #1,,01/10/06,February 6th 2007,"['Maya', 'Bhima', 'Sera Dubash']",Paperback,"['Fiction', 'India', 'Historical Fiction', 'Book Club', 'Contemporary', 'Literary Fiction', 'Cultural', 'Adult Fiction', 'Asia', 'Indian Literature']",,9780060791568,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925898l/218357.jpg,4.0,[],63.0,1.0,,218357.The_Space_Between_Us,,,,,96.0,42053.0,321,,Harper Perennial,"['12672', '18905', '8647', '1461', '368']",,,['India'],,
Thrity Umrigar,The World We Found,,English,,"Thrity Umrigar, acclaimed author of The Space Between Us and The Weight of Heaven, returns with a breathtaking new novel—a skillfully wrought, emotionally resonant story of four women and the indelible friendship they share. Fans of Jennifer Haigh’s Faith, Jhumpa Lahiri’s Interpreter of Maladies, and Katrina Kittle’s The Kindness of Strangers will be captivated by Umrigar’s The World We Found—a moving story of bottled secrets, unfulfilled dreams, and the acceptance that can still lead to redemption, from a writer whom the New York Times calls “perceptive and often piercing.”",,,,January 3rd 2012,[],Hardcover,"['Fiction', 'India', 'Historical Fiction', 'Literary Fiction', 'Adult Fiction', 'Contemporary', 'Asia', 'Cultural', 'LGBT', 'Indian Literature']",,9780061938344,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318804288l/7107515.jpg,3.81,['Lambda Literary Award for Lesbian General Fiction (2013)'],12.0,1.0,,7107515-the-world-we-found,,,,,94.0,5782.0,320,,HarperCollins,"['1277', '2598', '1537', '297', '73']",,,[],,
Thrity Umrigar,The Story Hour,,English,,"A profound, heartbreakingly honest novel about friendship, family, secrets, forgiveness, and second chances.An experienced psychologist, Maggie carefully maintains emotional distance from her patients. But when she meets a young Indian woman who tried to kill herself, her professional detachment disintegrates. Cut off from her family in India, Lakshmi is desperately lonely and trapped in a loveless marriage to a domineering man who limits her world to their small restaurant and grocery store. Moved by her plight, Maggie treats Lakshmi in her home office for free, quickly realizing that the despondent woman doesn't need a shrink; she needs a friend. Determined to empower Lakshmi as a woman who feels valued in her own right, Maggie abandons protocol, and soon doctor and patient have become close friends. But while their relationship is deeply affectionate, it is also warped by conflicting expectations. When Maggie and Lakshmi open up and share long-buried secrets, the revelations will jeopardize their close bond, shake their faith in each other, and force them to confront painful choices.",,,08/01/14,August 19th 2014,[],Hardcover,"['Fiction', 'India', 'Contemporary', 'Adult Fiction', 'Literary Fiction', 'Audiobook', 'Adult', 'Psychology', 'Marriage', 'Indian Literature']",,9780062259301,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392780591l/19144598.jpg,3.87,[],66.0,1.0,,19144598-the-story-hour,,,,,94.0,8303.0,336,,Harper,"['2020', '3814', '1983', '377', '109']",,,[],,
Thrity Umrigar,The Secrets Between Us,,,,"“A powerful, urgent novel that wields issues of gender and class like a blade. . . . This intergenerational novel asks hard questions about who we are, who we can become, and what awaits on the other side of our becoming. Thrity Umrigar is known as a bold and generous writer, and The Secrets Between Us only further establishes her reputation.”  — Wiley Cash, author of The Last BalladBhima, the unforgettable main character of Thrity Umrigar’s beloved national bestseller The Space Between Us, returns in this triumphant sequel—a poignant and compelling novel in which the former servant struggles against the circumstances of class and misfortune to forge a new path for herself and her granddaughter in modern India.Poor and illiterate, Bhima had faithfully worked for the Dubash family, an upper-middle-class Parsi household, for more than twenty years. Yet after courageously speaking the truth about a heinous crime perpetrated against her own family, the devoted servant was cruelly fired. The sting of that dismissal was made more painful coming from Sera Dubash, the temperamental employer who had long been Bhima’s only confidante. A woman who has endured despair and loss with stoicism, Bhima must now find some other way to support herself and her granddaughter, Maya.Bhima’s fortunes take an unexpected turn when her path intersects with Parvati, a bitter, taciturn older woman. The two acquaintances soon form a tentative business partnership, selling fruits and vegetables at the local market. As they work together, these two women seemingly bound by fate grow closer, each confessing the truth about their lives and the wounds that haunt them. Discovering her first true friend, Bhima pieces together a new life, and together, the two women learn to stand on their own.A dazzling story of gender, strength, friendship, and second chances, The Secrets Between Us is a powerful and perceptive novel that brilliantly evokes the complexities of life in modern India and the harsh realities faced by women born without privilege as they struggle to survive.",Between Us #2,,,June 26th 2018,[],Hardcover,"['Fiction', 'India', 'Literary Fiction', 'Contemporary', 'Adult', 'Historical Fiction', 'Indian Literature', 'Adult Fiction', 'Womens', 'Cultural']",,9780062442208,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512685078l/35959168.jpg,4.47,[],68.0,1.0,,35959168-the-secrets-between-us,,,,,99.0,4830.0,368,,Harper,"['2692', '1773', '310', '37', '18']",,,[],,
"Thubten Yeshe, Philip Glass, Jonathan Landaw (Editor)",Introduction to Tantra: The Transformation of Desire,,English,,"This introduction recognizes and explains how to channel the powerful energies aroused by human desires, and how to transform lives with them.",,,11/25/87,June 15th 2001,[],Paperback,"['Buddhism', 'Spirituality', 'Nonfiction', 'Religion', 'Sexuality', 'Philosophy']",,9780861711628,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385341851l/137526.jpg,4.1,[],66.0,1.0,,137526.Introduction_to_Tantra,,,,,94.0,700.0,192,,Wisdom Publications,"['292', '241', '125', '31', '11']",,,[],,
Thucydides,History of the Peloponnesian War,In Four Volumes,,History,"The Peloponnesian War was really three conflicts (431 421, 415 413, and 413 404 BCE) that Thucydides was still unifying into one account when he died some time before 396 BCE. Although unfinished and as a whole unrevised, in brilliance of description and depth of insight this history has no superior.",,,,1976.0,,,,0674991877,9780674991873,,http://books.google.com/books/content?id=0GaEAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.28,,,,,,,,,,,,480.0,,,,33.0,,,,
Thucydides,"On Justice, Power, and Human Nature",The Essence of Thucydides' History of the Peloponnesian War,,History,"Designed for students with little or no background in ancient Greek language and culture, this collection of extracts from The History of the Peloponnesian War includes those passages that shed most light on Thucydides' political theory--famous as well as important but lesser-known pieces frequently overlooked by nonspecialists. Newly translated into spare, vigorous English, and situated within a connective narrative framework, Woodruff's selections will be of special interest to instructors in political theory and Greek civilization. Includes maps, notes, glossary.",,,,1993.0,,,,0872201686,9780872201682,,http://books.google.com/books/content?id=j2VgQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.72,,,,,,,,,,,,172.0,,,,567.0,,,,
Thucydides,History -,,,,,,,,1989.0,,,,0929524357,9780929524351,,,4.5,,,,,,,,,,,,34.0,,,,2.0,,,,
"Thucydides, Rex Warner (Translator), Moses I. Finley (Introduction/Notes)",History of the Peloponnesian War,,English,,"Written four hundred years before the birth of Christ, this detailed contemporary account of the long life-and-death struggle between Athens and Sparta stands an excellent chance of fulfilling its author's ambitious claim. Thucydides himself (c.460-400 BC) was an Athenian and achieved the rank of general in the earlier stages of the war. He applied thereafter a passion for accuracy and a contempt for myth and romance in compiling this factual record of a disastrous conflict.",,Penguin Classics,10/28/11,1972,[],Paperback,"['History', 'Classics', 'Nonfiction', 'War', 'Ancient History', 'Politics', 'Greece', 'Military Fiction', 'Military History', 'Ancient']",,9780140440393,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422072332l/261243.jpg,3.89,[],1294.0,17.0,,261243.History_of_the_Peloponnesian_War,,,,,90.0,27767.0,648,,Penguin Books,"['9466', '9103', '6538', '1899', '761']",,,"['Greece', 'Syracuse, Sicily (Italy)']",,
Thucydides;Steven Lattimore,The Peloponnesian War,,,History,"Presents an English translation of the Greek text which provides an account of the people and events involved in the long, fifth-century conflict between Athens and Sparta, and includes notes, a glossary, and other resources.",,,,1998.0,,,,0872203948,9780872203945,,http://books.google.com/books/content?id=GP2Z7fIYJTwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.89,,,,,,,,,,,,530.0,,,,151.0,,,,
Thurley Fowler,The Robinson Family Omnibus,,English,,"The Green Wind: It is 1948, and eleven year old Jennifer Robinson is in her last year of primary school. The Robinsons have more problems than most of the families in the fruit growing community where they live. But this year is a year of promise. They are assured of a bumper crop, and they can finally afford to have electricity laid on - until unexpected misfortune finds them yet again ...The Wind Is Silver:Everything is happening at once for the Robinsons: Margaret is leaving home, Richard and Alexander are growing up fast and Jennifer, always wild and irresponsible, is skyrocketing from one disaster to the next. But when tragedy strikes the family, it is Jennifer who must take charge and draw on all her reserves of strength in a year which will alter her and the family's life forever ...",The Robinson Family #1-2,,,2004,[],Paperback,['Childrens'],,9780143301288,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306358260l/5756191.jpg,4.08,[],98.0,1.0,,5756191-the-robinson-family-omnibus,,,,,92.0,12.0,279,,Penguin Books,"['5', '5', '1', '0', '1']",,,[],,
Thurman L. Faison (Goodreads Author),To The Spiritually Inclined,,English,,"This book is written to “the spiritually inclined” who respect the scriptures, and seek more freedom in their spiritual pursuits. It is for those who want to know the roots of the teachings they now adhere to.   Hopefully, the chapters that follow will help to add fresh insight to the spirituality of old and give new hope for the spirituality of today. It will attempt to touch upon many things that directly relate to where we are today in our expanded quest for a satisfying spirituality.  It will attempt to draw upon the old and the new and benefit from them both. The touchstone is in the verse below spoken by Jesus of Nazareth the prophet of Galilee.   “ Then said he unto them ,therefore every scribe which is instructed unto the kingdom of heaven is like unto a man that is an householder, which bringeth forth out of his treasure things new and old” Matthew 13:52 ",,,,September 9th 2009,[],Paperback,"['Nonfiction', 'Philosophy']",,9781448692729,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347776553l/8485254.jpg,3.68,[],52.0,1.0,,8485254-to-the-spiritually-inclined,,,,,74.0,19.0,138,,Createspace Independent Publishing Platform,"['7', '5', '2', '4', '1']",,,[],,
Thurston Clarke (Goodreads Author),The Last Campaign: Robert F. Kennedy and 82 Days That Inspired America,,English,,"
  
    
      The definitive account of Robert Kennedyâ€™s exhilarating and tragic 1968 campaign for presidentâ€”a revelatory history that is especially resonant now
    
    
      After John F. Kennedyâ€™s assassination, Robert Kennedyâ€”formerly Jackâ€™s no-holds-barred political warriorâ€”almost lost hope. He was haunted by his brotherâ€™s murder, and by the nationâ€™s seeming inabilities to solve its problems of race, poverty, and the war in Vietnam. Bobby sensed the countryâ€™s pain, and when he announced that he was running for president, the country united behind his hopes. Over the action-packed eighty-two days of his campaign, Americans were inspired by Kennedyâ€™s promise to lead them toward a better time. And after an assassinâ€™s bullet stopped this last great stirring public figure of the 1960s, crowds lined up along the countryâ€™s railroad tracks to say goodbye to Bobby. 
      With new research, interviews, and an intimate sense of Kennedy, Thurston Clarke provides an absorbing historical narrative that goes right to the heart of Americaâ€™s deepest despairsâ€”and most fiercely held dreamsâ€”and tells us more than we had understood before about this complicated man and the heightened personal, racial, political, and national dramas of his times. 
    
  
",,,11/06/08,May 27th 2008,['Robert F. Kennedy'],Hardcover,"['History', 'Politics', 'Nonfiction', 'Biography', 'American History', 'Historical', 'The United States Of America', 'True Crime', 'Audiobook']",,9780805077926,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312038126l/2848257.jpg,4.27,[],92.0,1.0,,2848257-the-last-campaign,,,,,96.0,3439.0,336,,Henry Holt and Co.,"['1686', '1164', '451', '104', '34']",,,[],,
Thurston Clarke (Goodreads Author),Ask Not: The Inauguration of John F. Kennedy and the Speech That Changed America,,English,,"A close-up on one of American history's most magical events, JFK's inaugural week, and the creation of the speech that inspired a generation and brought hope to a nation""Ask not what your country can do for you, but what you can do for your country."" On the January morning when John F. Kennedy assumed the presidency and stood to speak those words, America was divided, its citizens torn by fears of war. Kennedy's speech-called the finest since Lincoln at Gettysburg and the most memorable of any twentieth-century American politician-did more than reassure: it changed lives, marking the start of a brief, optimistic era of struggle against ""tyranny, poverty, disease, and war itself."" Ask Not is a beautifully detailed account of the week leading up to the inaugural which stands as one of the most moving spectacles in the history of American politics. At the heart of the narrative is Kennedy's quest to create a speech that would distill American dreams and empower a new generation. Thurston Clarke's portrait of JFK during what intimates called his happiest days is balanced, revealing the President at his most dazzlingly charismatic-and cunningly pragmatic. As the snow covers Washington in a blanket of white, as statesmen and celebrities arrive for candlelit festivities, the perfectionist Kennedy pushes himself to the limit, to find the words that would capture what he most truly believed and which would far outlast his own life. For everyone who seeks to understand the fascination with all things Kennedy, the answer can be found in Ask Not.",,,11/06/04,September 15th 2005,[],Paperback,"['History', 'Politics', 'Nonfiction', 'Biography', 'Presidents', 'American History', 'Historical']",,9780805079364,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312062260l/1220613.jpg,4.08,[],91.0,1.0,,1220613.Ask_Not,,,,,92.0,239.0,304,,Holt Paperbacks,"['94', '91', '36', '16', '2']",,,[],,
